"id","res","sex","age","consent","stratum","region","settlement","residence","aapor_status","int_lang","q6","q7","q8","q9","q10","q11","q12","q13","q14_1","q14_2","q14_3","q14_4","q14_5","q14_6","q14_7","q14_8","q14_9","q14_10","q15","q16","q17_1","q17_2","q17_3","q17_4","q18_1","q18_2","q18_3","q18_4","q19_1_1","q19_1_2","q19_1_3","q19_1_4","q19_1_5","q19_1_6","q19_1_7","q19_1_oth","q19_2_1","q19_2_2","q19_2_3","q19_2_4","q19_2_5","q19_2_6","q19_2_7","q19_2_oth","q19_3_1","q19_3_2","q19_3_3","q19_3_4","q19_3_5","q19_3_6","q19_3_7","q19_4_1","q19_4_2","q19_4_3","q19_4_4","q19_4_5","q19_4_6","q19_4_7","q20_1","q20_2","q20_3","q20_4","q20_5","q20_6","q20_7","q20_8","q20_9","q20_10","q20_11","q20_oth","q21","q22","q22_oth","q23","q23_oth","q24","q25","q26","q26_oth","q27","q27_oth","q28","q28_oth","q29","q30","q31","q32_1","q33a_1","q33a_2","q33a_3","q33a_4","q33a_5","q33a_6","q33a_7","q33a_8","q33a_9","q33a_10","q33a_11","q33a_12","q33a_13","q33a_14","q32_2","q33b_1","q33b_2","q33b_3","q33b_4","q33b_5","q33b_6","q33b_7","q33b_8","q33b_9","q33b_10","q33b_11","q33b_12","q33b_13","q33b_14","q32_3","q33c_1","q33c_2","q33c_3","q33c_4","q33c_5","q33c_6","q33c_7","q33c_8","q33c_9","q33c_10","q33c_11","q33c_12","q33c_13","q33c_14","q32_4","q33d_1","q33d_2","q33d_3","q33d_4","q33d_5","q33d_6","q33d_7","q33d_8","q33d_9","q33d_10","q33d_11","q33d_12","q33d_13","q33d_14","q32_5","q33e_1","q33e_2","q33e_3","q33e_4","q33e_5","q33e_6","q33e_7","q33e_8","q33e_9","q33e_10","q33e_11","q33e_12","q33e_13","q33e_14","q32_6","q33f_1","q33f_2","q33f_3","q33f_4","q33f_5","q33f_6","q33f_7","q33f_8","q33f_9","q33f_10","q33f_11","q33f_12","q33f_13","q33f_14","q32_7","q32_oth","q33g_1","q33g_2","q33g_3","q33g_4","q33g_5","q33g_6","q33g_7","q33g_8","q33g_9","q33g_10","q33g_11","q33g_12","q33g_13","q33g_14","q34","q35_1","q35_2","q35_3","q35_4","q35_5","q35_6","q35_7","q35_8","q35_9","q35_oth","q36","q37_1","q37_2","q37_3","q37_4","q37_5","q37_oth","q38","q39","es_consent","fg_consent","m8_em","m8_mob","c1_r","c1_date","c1_time","c2_r","c2_date","c2_time","c3_r","c3_date","c3_time","int_date","int_start","int_end","end_date","int_dur","intid","hhsize","wt","hhwt"
348,1,1,32,1,1,11,4,1,100,1,0,2,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-7,7,-7,1,2,-7,-7,12,-7,2,-7,6000,2400,5,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,2,2,0,0,"-7 Legal skip",-7,1,12/18/2020,13:15:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,13:23:00,14:53:00,12/18/2020,01:30:00,9906,2,881.867505037337,689.812866210938
349,1,2,50,1,3,7,3,1,100,1,0,4,0,2,0,6,1,1,1,1,1,0,1,0,1,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-1,-1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,1,0,0,-7,1,-7,-7,-7,-7,-7,-7,3,3,0,0,"-7 Legal skip",-7,1,12/18/2020,14:00:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,14:03:00,14:55:00,12/18/2020,00:52:00,9906,6,1069.84210414383,421.457946777344
350,1,1,22,1,3,9,3,1,100,1,0,3,0,1,0,4,1,1,1,0,1,0,1,0,1,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,3,-7,6,-7,0,-7,1,-7,-7,-7,-7,-7,0,0,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,-1,1,0,"-5 provided only phone",598707592,1,12/18/2020,14:15:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,14:25:00,14:47:00,12/18/2020,00:22:00,9906,4,3039.2319484096,445.121215820313
351,1,2,30,1,2,4,1,1,100,1,0,3,3,0,0,4,1,1,1,1,1,0,0,0,1,1,0,0,0,3,1,1,1,-7,1,1,1,-7,1,0,0,1,0,1,0,-7,1,0,0,0,1,1,0,-7,1,0,0,0,1,1,0,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0,0,-7,0,-7,-7,-7,-7,1,-7,-7,-7,5,-7,2,-7,700,1000,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,1,0,-7,1,-7,-7,-7,-7,-7,-7,3,3,1,0,"-5 provided only phone",598873717,1,12/18/2020,14:59:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,15:00:00,15:17:00,12/18/2020,00:17:00,9906,6,2781.07891755152,421.457946777344
352,1,1,60,1,2,10,1,1,100,1,0,5,0,0,0,5,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,4,-7,8,-7,0,-7,3,-7,-7,-7,-7,-7,-1,-1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,0,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,2,0,0,"-7 Legal skip",-7,1,12/18/2020,15:18:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,15:27:00,15:37:00,12/18/2020,00:10:00,9906,5,2543.80170963469,494.283264160156
353,1,2,59,1,2,1,1,1,100,1,0,1,0,0,2,7,1,1,1,1,1,0,0,0,1,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-7,7,-7,1,1,-7,-7,-7,-7,-7,-7,1100,1000,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,4,0,0,"-7 Legal skip",-7,1,12/18/2020,15:39:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,15:46:00,15:55:00,12/18/2020,00:09:00,9906,1,740.511345284571,871.448669433594
354,1,1,57,1,1,11,4,1,100,1,1,10,1,1,0,4,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,0,0,1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,1,2,-7,4,-7,0,-7,2,-7,-7,-7,-7,-7,1400,400,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,-1,1,1,0,1,-1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,4,2,1,0,"-5 provided only phone",599713474,1,12/18/2020,16:13:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,16:16:00,16:30:00,12/18/2020,00:14:00,9906,13,1162.80346054306,39.3333320617676
355,1,2,30,1,1,11,4,1,100,1,2,5,1,3,0,7,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-1,-1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,-1,1,0,0,1,-1,0,-7,-1,-7,-7,-7,-7,-7,-7,3,-1,1,0,"-5 provided only phone",598771184,1,12/18/2020,16:32:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,16:35:00,16:49:00,12/18/2020,00:14:00,9906,11,1004.00763821272,108
356,1,1,44,1,1,11,4,1,100,1,1,2,0,0,0,7,1,1,1,1,1,0,1,1,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-7,5,-7,1,1,-7,-7,-7,-7,-7,-7,-1,-1,3,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,0,0,1,0,0,0,-7,3,2,1,0,"-5 provided only phone",599940059,1,12/18/2020,16:52:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,16:53:00,17:04:00,12/18/2020,00:11:00,9906,3,1046.53931716311,582.743041992188
357,1,1,58,1,1,11,4,1,100,1,0,4,0,0,0,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-7,6,-7,0,-7,3,-7,-7,-7,-7,-7,800,300,-1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,0,-1,-1,-1,-1,-1,-7,3,2,0,0,"-7 Legal skip",-7,1,12/18/2020,17:08:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,17:11:00,17:21:00,12/18/2020,00:10:00,9906,4,1162.80346054306,445.121215820313
375,1,1,18,1,1,11,4,1,100,1,0,3,1,0,0,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,0,-7,-7,-7,-7,1,-7,-7,-7,14,6,3,-7,-1,800,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,0,0,0,0,1,0,-7,3,2,1,0,"-5 provided only phone",555291700,4,12/18/2020,18:43:00,3,12/18/2020,18:43:00,1,12/18/2020,18:44:00,12/18/2020,18:45:00,18:56:00,12/18/2020,00:11:00,9906,4,881.867505037337,445.121215820313
406,1,1,32,1,2,4,1,1,100,1,0,4,3,0,0,6,1,1,1,1,1,0,1,1,1,0,1,0,0,2,1,1,-7,-7,1,1,-7,-7,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0,0,0,0,0,1,3,1,4,-7,5,-7,1,1,-7,-7,-7,-7,-7,-7,-1,-1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,0,1,1,0,0,1,0,0,-7,0,0,0,0,0,1,7,2,2,0,0,"-7 Legal skip",-7,1,12/18/2020,14:18:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,14:18:00,14:32:00,12/18/2020,00:14:00,9908,7,1047.6785577455,306.150390625
407,1,2,19,1,2,9,2,1,100,1,1,4,0,0,0,6,1,1,1,1,1,1,1,0,1,1,1,0,1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,1000,800,3,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,1,0,-7,0,0,0,0,0,1,6,2,4,1,1,"ia.kojuri@mail.com",599177916,1,12/18/2020,14:37:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,14:38:00,14:45:00,12/18/2020,00:07:00,9908,5,1000.33582544706,494.283264160156
409,1,2,53,1,3,2,3,1,100,1,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,4,-7,12,-7,0,-7,3,-7,-7,-7,-7,-7,80,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1,-7,-7,-7,-7,-7,-7,4,-1,1,0,"-5 provided only phone",599436304,1,12/18/2020,14:59:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,15:00:00,15:07:00,12/18/2020,00:07:00,9908,2,1513.8829602254,689.812866210938
410,1,1,60,1,1,11,4,1,100,1,0,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,4,-7,6,-7,0,-7,3,-7,-7,-7,-7,-7,800,240,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,0,0,0,1,1,1,2,1,-7,-7,-7,-7,-7,-7,4,-1,0,0,"-7 Legal skip",-7,4,12/18/2020,15:38:00,1,12/18/2020,15:41:00,-7,12/25/1959,00:00:00,12/18/2020,15:41:00,15:50:00,12/18/2020,00:09:00,9908,4,1162.80346054306,445.121215820313
412,1,1,71,1,1,11,4,1,100,1,2,4,2,0,0,7,1,1,1,1,1,1,1,0,1,1,1,0,0,2,1,2,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,2000,2000,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0,0,0,1,0,0,0,0,0,-7,1,-7,-7,-7,-7,-7,-7,3,4,0,0,"-7 Legal skip",-7,1,12/18/2020,15:55:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,15:56:00,16:04:00,12/18/2020,00:08:00,9908,8,849.574053907549,276.383331298828
415,1,2,47,1,2,4,1,1,100,1,0,5,1,1,0,6,1,1,1,1,1,0,1,0,1,1,1,0,0,1,3,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,0,1,3,0,-7,-7,-7,-7,1,-7,-7,-7,14,9,3,-7,-1,500,4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,0,0,0,0,0,1,8,3,-1,0,1,"-5 provided only phone",593142411,1,12/18/2020,16:25:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/18/2020,16:26:00,16:37:00,12/18/2020,00:11:00,9908,7,630.271574589278,306.150390625
